ProductID,BatchNumber,ProductionDate,Defective,Weight,Length
667,29,2024-01-12,0,473.99120286799837,16.06997526290653
668,37,2023-09-04,0,498.4732183184272,14.808081405184275
669,33,2024-03-14,0,528.6111363115992,13.207186232815905
670,49,2024-04-26,0,473.5318283355224,17.77436287154783
671,9,2023-12-31,0,491.23287667666483,16.994786122944205
672,22,2023-11-12,0,485.13695037622466,16.15293527477835
673,25,2023-12-13,0,517.839351639958,15.880001676971448
674,17,2024-06-02,0,509.27745530457037,15.950940208963669
675,22,2023-08-06,0,512.3532169346958,13.032845328450847
676,11,2023-12-09,0,549.9283412551971,13.8760125763347
677,33,2024-06-29,0,532.5895044561813,11.717993561140862
678,9,2023-08-10,0,498.019105966192,15.584565474084759
679,38,2024-02-28,1,495.9601608948368,17.866209782136156
680,7,2024-06-23,0,471.02348222660464,14.232577397075005
681,27,2024-04-02,0,465.7167062513491,15.47498518464266
682,43,2023-10-08,0,499.0071685844425,13.93448966681802
683,28,2024-05-27,0,474.0120907323495,14.05764031431367
684,46,2024-01-22,0,512.5071085876536,14.319830941633132
685,26,2024-05-19,0,484.1656142455434,12.073588671876056
686,21,2023-10-04,0,488.34113210990046,17.27719651141508
687,21,2023-12-31,0,468.94638917881673,14.989950340544707
688,14,2024-06-27,0,542.203070484378,16.943175394397592
689,35,2024-06-13,0,515.176590980462,15.604682447355307
690,5,2024-03-25,0,485.80139517860835,13.387528587482185
691,49,2024-06-25,0,503.0229406429231,14.366176104163234
692,15,2024-06-14,0,526.4618261596237,11.826269594527135
693,25,2024-01-17,0,481.44349851546184,16.577374168177112
694,2,2024-01-17,0,538.1319736541224,15.27444954851272
695,40,2024-04-13,0,479.35650211174413,13.429638949546192
696,44,2024-06-10,0,496.45277033457006,11.986859578761354
697,14,2024-05-03,0,466.9924320870567,13.84718032689748
698,37,2023-09-04,0,449.22977747890747,12.785423155943814
699,34,2024-02-21,0,520.2018156107165,15.270565062956326
700,13,2023-11-18,1,501.7140418402679,12.894444767801978
701,17,2024-05-29,0,465.3227803937094,19.104586849974336
702,6,2024-04-15,0,467.1879758974012,16.97061783885201
703,34,2023-08-05,0,522.9072279931383,14.254319764130875
704,32,2023-08-27,0,496.98809782954555,12.027528394654693
705,9,2023-10-06,0,528.6288649419316,14.776677246117247
706,34,2024-06-23,0,512.7317353647261,11.080769289533693
707,1,2024-01-28,0,498.66874304892326,17.121402496811562
708,33,2024-02-06,0,500.6465996153651,16.58259589527728
709,32,2024-04-19,0,488.89852705506706,17.89728948919366
710,3,2023-08-29,0,501.95572218458017,13.886690982269704
711,43,2024-03-20,0,498.7803003598023,16.611128698814966
712,28,2024-07-06,1,516.7503334531781,17.76808189887032
713,17,2024-03-02,0,496.7316311784784,14.128670607516016
714,24,2024-05-20,0,516.4711098373748,13.532316335439745
715,3,2024-06-08,0,518.4126458154979,17.69622637827902
716,8,2023-11-16,0,503.6152521396476,15.290952852809754
717,38,2024-03-10,0,473.74063332001634,15.850595769818039
718,46,2023-10-11,0,496.7904658789543,14.823920356016068
719,21,2024-02-16,0,461.8785070802766,12.503053052223988
720,1,2023-10-22,0,475.86756757295063,17.2091944435794
721,8,2024-04-20,0,514.6083666632061,10.9412281541301
722,26,2024-05-29,0,509.8978557885507,16.99595183697762
723,25,2024-04-13,0,499.9358224313002,14.441523063036808
724,2,2023-12-16,0,493.95133686005147,14.624735096935202
725,36,2023-08-14,0,485.21198107559434,13.934918410878248
726,31,2024-07-05,0,489.74375834116313,16.053700885432843
727,35,2024-06-03,0,519.3050303454801,15.817490037806888
728,29,2024-07-03,0,509.5335851471967,18.222996982350082
729,35,2024-01-05,0,472.57567012918656,14.631855521171541
730,22,2024-03-08,0,503.9770568512911,14.635877778077834
731,24,2023-08-24,0,502.7992565937642,14.292409638416423
732,18,2024-07-04,0,532.9734694675617,15.207862211571078
733,6,2023-11-18,0,464.84896501031807,14.102038941203352
734,4,2024-06-06,0,484.3374092180684,17.31053276943062
735,26,2024-07-06,0,519.4725167243289,17.740800284460224
736,22,2024-05-20,0,477.7813555117552,11.15522777434701
737,7,2024-01-13,0,547.7124326468488,12.422278562612217
738,20,2023-11-09,0,476.42111555756765,12.962432933041283
739,23,2023-10-31,0,500.58244290438245,16.32323266165385
740,24,2024-04-07,1,511.1909511591,13.215922938169467
741,22,2023-08-04,0,517.620742850565,16.103778783852597
742,13,2024-04-14,0,514.3041696951009,17.742659936501816
743,23,2023-11-22,0,490.7584492742885,16.541770878608233
744,11,2023-10-03,0,518.2641401128566,12.91036349232146
745,15,2023-07-31,0,484.90695024404613,12.600191073452324
746,45,2024-02-14,0,489.3004571467433,9.663877302867862
747,42,2023-10-26,0,509.13284922349504,15.980024150080853
748,6,2023-10-04,0,530.1915391584532,12.489922049406214
749,40,2024-01-14,0,495.43657525179424,15.084788729616227
750,11,2023-09-15,0,482.1931693528965,15.461576373328654
751,27,2024-02-14,0,524.1954381462646,12.380451185879416
752,27,2023-12-21,0,474.7039993500144,16.886785472310315
753,20,2023-12-09,0,536.7636297807336,12.928066668246155
754,47,2024-04-05,0,480.3183462308355,13.81168807804198
755,17,2023-11-09,0,512.8189689364259,12.635448583150177
756,2,2023-11-13,0,518.5338245104908,15.098079291580012
757,20,2023-11-10,0,515.7006810892565,13.670712655380257
758,15,2024-04-21,0,504.5400527527994,19.540117584909602
759,10,2024-02-17,0,500.99059103735976,13.712811880016227
760,45,2023-07-29,0,466.93638997211355,15.372747643900984
761,36,2024-01-25,0,484.3836072457534,14.43937048275865
762,36,2024-04-12,0,514.4928937471116,16.77331720385993
763,9,2024-03-30,0,513.2673833323481,15.007818041436806
764,27,2023-10-30,0,479.24237388778056,12.076457353279379
765,41,2023-11-01,0,506.93958039790164,15.397751865058455
766,46,2023-10-22,0,505.04061977180254,15.879949837699087
767,14,2024-02-24,0,535.0183768490654,12.441729388269497
768,26,2024-02-05,0,491.63197680527423,12.914412508303533
769,45,2023-11-29,0,489.6028546372737,13.68878578544079
770,15,2023-08-19,0,481.531140633477,15.514308417001368
771,49,2024-05-17,0,480.0144305836119,14.28638145490391
772,14,2024-02-01,0,507.4989672312218,10.495506283083937
773,7,2024-04-23,0,485.91317721842046,13.479448990384643
774,44,2023-10-18,0,521.4940771594034,17.27031186402578
775,9,2024-02-05,0,487.4540187737088,16.265362220533046
776,39,2023-10-01,0,530.6799135040683,16.30772637195892
777,15,2024-04-13,1,508.3545091584622,14.887863003966089
778,47,2023-10-20,0,505.167672527997,19.34599183955791
779,29,2024-06-08,0,476.99142874333074,14.86253844612182
780,30,2024-01-29,0,506.58228372398,14.53736139970996
781,32,2024-02-08,0,500.9104395304685,14.055307637812426
782,31,2024-06-26,0,512.6416520675252,14.202624298856753
783,9,2023-08-14,0,489.78305403483205,16.564561219195568
784,44,2023-10-11,0,470.9274024738737,10.831999881508512
785,3,2023-08-23,0,505.5044319776981,12.629563705307838
786,16,2024-05-01,0,502.79574493398445,17.801555290960362
787,29,2023-11-11,0,504.8778472106549,13.448472928939017
788,35,2023-09-10,0,520.1130032495337,12.74483677170271
789,38,2024-02-19,0,481.2071873440874,14.66550317554624
790,43,2023-09-14,0,452.36499724609877,13.503402877844007
791,39,2024-01-07,0,509.50054004693874,15.58574145851791
792,38,2024-06-18,0,508.11825040406205,12.60733633025742
793,25,2024-01-26,0,490.45887388360995,17.998202361382656
794,6,2023-09-01,0,503.4119640312777,12.37813958643066
795,15,2024-05-31,0,479.04438380549533,14.832106829910142
796,35,2024-06-05,0,457.87605576006945,15.111641632244975
797,12,2023-12-08,0,466.14177103228775,15.492783952727926
798,17,2023-07-28,0,500.8472227975405,14.87878687582785
799,32,2024-05-19,0,527.6542082958744,14.988441301220641
800,13,2024-01-21,0,492.20963223389816,14.859995268500073
801,1,2023-11-25,0,516.2787582033465,17.611367035939224
802,35,2024-01-20,0,488.1133605705086,14.749202488776387
803,1,2023-10-12,0,498.8912195424193,16.927106409936115
804,17,2024-02-05,0,515.9312144771714,13.535470343738139
805,5,2024-03-09,0,502.6635977021857,14.995162417447768
806,37,2024-06-19,0,489.16643302599465,14.739659227812467
807,4,2024-04-02,0,482.6939527295166,17.000942039324823
808,6,2023-12-09,0,498.1494375015253,13.826796225362756
809,31,2023-08-10,0,523.6420418553269,13.616554926952322
810,43,2024-01-07,0,468.5869081263506,14.68783917128826
811,21,2024-03-19,0,517.1866152305332,14.957593226130854
812,49,2024-01-23,0,505.67293985595575,10.795298849038911
813,46,2023-12-08,0,480.6177546619854,13.283038422151463
814,16,2024-05-25,0,499.63252541757953,17.220344065702534
815,38,2023-11-14,0,495.91929106536935,14.49085245150593
816,42,2024-03-03,0,481.04519270229093,14.516748536051145
817,29,2024-06-19,0,489.2112978029263,16.140490829690506
818,28,2024-02-03,0,474.8742539842623,16.081070584028254
819,46,2024-04-21,0,458.5695282517875,18.478550863757306
820,34,2024-04-26,0,503.02472875319864,16.26248760547296
821,12,2024-03-24,0,520.8897890010161,14.119430802796911
822,28,2023-12-09,0,532.6669812261594,15.110073183351279
823,35,2023-10-11,0,477.7724290428822,16.548208657727848
824,25,2024-03-27,0,542.9473033026067,16.923337788537626
825,14,2024-03-30,0,530.5261346635076,13.194752284227715
826,8,2023-11-02,0,528.469500681079,16.339566505975633
827,25,2023-11-07,0,484.28667214866095,18.534263164730326
828,2,2024-07-15,0,488.75496749837095,14.653158275150874
829,36,2024-07-10,1,461.2328516420111,15.022620524724339
830,19,2023-11-06,0,503.8231847345316,13.149074974710553
831,47,2023-12-09,0,492.1279415215554,12.876251967998918
832,41,2023-11-09,0,503.2358137610328,15.023068952166339
833,2,2023-09-04,0,483.3096392938395,16.57618473471352
834,43,2024-02-26,0,513.4574093628452,14.402514253362446
835,28,2024-02-24,0,506.8637621923154,17.21130235281652
836,16,2023-12-16,0,477.11753840624556,16.815605221252596
837,16,2024-03-24,0,499.08224108977424,14.267705969495854
838,42,2023-09-18,0,505.69369001971717,16.460187641790732
839,14,2023-07-17,0,540.1688311242315,14.741318261096168
840,7,2023-11-28,0,501.9156169419801,15.185899872086315
841,33,2024-03-30,0,481.1918200569126,17.14771706252627
842,29,2023-11-28,0,493.6747389645554,19.87736799307195
843,7,2024-01-08,0,499.37553068255164,12.207569267197819
844,15,2023-11-06,0,497.3280942272621,14.339337561254412
845,32,2024-02-07,0,463.170562139615,17.320520142132942
846,7,2023-08-10,0,493.3684620957096,14.511517806266088
847,34,2023-10-13,0,486.13382210750376,14.141275273831615
848,47,2023-11-23,0,494.7897407753667,18.33537835849608
849,27,2023-08-27,0,542.4192481069788,14.87832705512533
850,33,2023-08-25,0,483.35418785237573,16.574596139928968
851,47,2024-03-05,0,528.7588200820028,14.381328198762983
852,32,2023-09-06,0,523.2123628868699,11.882724741840526
853,8,2023-08-21,0,513.6699563795114,13.977797301992323
854,40,2023-08-21,0,500.0622083674258,16.367532072734452
855,2,2024-04-21,0,513.0878684178177,15.3859645418674
856,6,2023-08-22,0,491.00160443576505,13.404277801800328
857,38,2024-06-03,0,489.07081737175326,19.127743204411463
858,28,2024-06-16,0,485.0427665571628,15.235790768996653
859,39,2024-04-26,1,505.4780318189431,13.009279968989734
860,46,2024-04-20,0,495.8045883604822,17.59902482347262
861,24,2024-05-11,0,495.20829868002767,16.83320574419254
862,13,2024-01-31,0,528.4045762542951,13.880131413259283
863,10,2024-06-13,0,485.90502976435084,16.308348856909546
864,30,2024-02-11,1,514.7072979064621,16.581094267205618
865,30,2024-04-08,0,489.5614476571572,15.92468262935588
866,14,2024-07-16,0,468.15609948473013,15.259708779345583
867,24,2023-11-16,0,471.4809910431923,11.463844039035333
868,25,2024-04-07,0,490.1689525470027,14.353238786751588
869,10,2023-09-30,0,512.5922297941088,14.89417093470709
870,5,2023-12-04,0,512.8357278865932,13.83327432864212
871,38,2023-08-20,0,495.1862569465179,14.287508099029306
872,12,2024-01-10,0,512.3684341771025,16.40301425787984
873,23,2023-12-01,0,501.52526220151515,14.002594240854775
874,25,2023-12-28,0,494.77019361523895,11.6076560058594
875,38,2023-08-02,0,517.0946253294476,13.748343037144076
876,41,2023-08-28,1,523.7578780071963,13.928832580190655
877,41,2024-03-19,0,520.3205478519741,14.676217314147117
878,35,2024-07-02,0,493.8625407802271,12.546479406427427
879,47,2024-05-05,0,511.3541525571629,14.378723773383507
880,34,2024-01-21,0,457.41508656937117,13.246279184280509
881,14,2023-10-12,0,503.90133845466465,16.559094357458683
882,34,2023-09-24,0,507.2200473147051,14.612922335484118
883,8,2024-05-16,0,503.0395039791158,16.095137089746657
884,13,2023-07-18,0,495.55454540089875,15.553623850889778
885,10,2024-06-27,0,526.0954637250452,12.430858676563219
886,47,2024-01-27,0,498.13524598517967,14.915280938243228
887,30,2024-05-02,0,497.2092412902772,18.33976869192923
888,13,2024-05-01,0,495.1812650696838,11.778299161259351
889,49,2024-05-21,0,520.6821075863414,16.895693508750213
890,36,2023-12-12,0,494.1508075242065,15.197292726575885
891,35,2024-03-02,0,483.31301264026865,11.978671650310593
892,2,2024-03-16,0,497.8248291678616,16.1468323807995
893,18,2024-04-08,1,534.1542751575083,17.006908796023154
894,44,2023-12-31,0,493.9862777026096,14.878018337183185
895,49,2024-07-14,0,512.315432684707,15.614330269313857
896,10,2024-04-03,0,494.4377852236806,18.644785022590405
897,17,2024-01-19,0,494.46506370586854,13.789164503967688
898,4,2024-04-28,0,488.78317232461404,18.656030683040033
899,42,2023-07-26,0,475.6739188130916,18.28357661727208
900,23,2023-10-21,0,497.8043674317977,12.349413440137571
901,48,2023-10-31,0,514.3691150514095,15.24708197884282
902,21,2023-08-25,0,531.5238592713732,15.13386465690586
903,25,2024-04-21,0,508.8373899250711,17.58682085029706
904,34,2024-05-20,0,483.662778433758,17.338157933128542
905,21,2023-08-23,0,514.9100919982073,18.020318839511933
906,22,2024-01-17,0,509.08058347716764,11.761353324532939
907,37,2024-04-06,0,527.9672638187961,17.754311427375626
908,45,2023-10-23,0,541.7922091199384,16.135833003333815
909,13,2024-03-04,0,524.2921551042806,11.322654148714253
910,27,2024-04-22,0,492.1448360247758,17.626165180086886
911,3,2023-12-31,0,496.81540912598996,12.785815648256529
912,23,2023-10-25,0,523.1588105881327,16.545917723198166
913,47,2024-01-05,0,489.84613728126845,13.827836230024667
914,20,2023-12-04,0,497.19033071131315,14.588320738671003
915,19,2023-11-01,0,512.6868048145055,15.887207993038297
916,35,2024-02-26,0,521.4121210917556,14.58060321603621
917,32,2024-04-22,0,504.4582153844378,12.095654515508432
918,4,2024-03-12,0,442.1496035600173,15.611605699891168
919,1,2024-02-27,0,506.7873192936238,12.69496004067598
920,28,2023-12-29,1,493.7590160933578,16.088711119800674
921,49,2024-05-28,0,480.4815800574359,12.4954603648218
922,47,2024-02-27,0,500.48260332241705,15.278667084722585
923,23,2023-08-06,0,522.409282997181,15.728415799040393
924,4,2024-04-16,0,477.40245541212346,19.027434692736467
925,33,2024-05-10,0,531.7984598279455,11.124805181161445
926,12,2023-11-26,0,519.5746020144501,15.632320400792954
927,49,2024-03-13,0,518.6832725023272,12.4793275605499
928,25,2023-07-24,0,483.7058281157938,15.957225821120675
929,29,2024-05-14,0,494.9751510564296,14.775504470529542
930,41,2023-07-19,0,492.34330256618244,16.53836180814408
931,10,2023-09-12,0,500.00681915867364,17.832371372651732
932,3,2023-07-22,0,498.7559039868019,14.325072003746245
933,15,2024-01-26,0,493.65302238361943,14.973259718978818
934,11,2024-01-06,0,496.4414530775741,16.8082845686571
935,5,2024-05-17,0,495.76759366077647,13.941717714833953
936,10,2024-05-17,0,505.34967726117134,15.806328600157517
937,46,2023-11-02,0,466.963659292098,16.677717881563236
938,27,2024-02-21,0,509.7315669765498,12.847624301164075
939,44,2023-12-21,0,533.9454339676589,11.950054911571199
940,9,2024-05-22,0,521.4500169456751,15.35142582690247
941,38,2024-02-02,0,481.0820554708535,16.753452518468983
942,41,2024-03-28,0,520.8921604742071,11.990066267417207
943,35,2023-07-25,0,545.7925570519808,15.982187618641406
944,45,2023-09-20,0,495.14887480995475,14.269214586868424
945,39,2024-05-18,0,514.420638425858,14.656792913824676
946,28,2024-03-15,0,545.9876079995919,17.063318111642616
947,49,2024-04-10,0,520.6059125518739,15.281009067064186
948,20,2023-10-18,0,531.0144120240499,13.289830474228243
949,36,2023-08-02,0,478.09548888982533,14.975490049343318
950,37,2024-04-19,0,504.71241715935133,14.532755535947631
951,11,2024-04-26,1,507.839382052769,14.437700642615148
952,19,2024-04-24,0,511.28574258585803,17.358670547832382
953,5,2024-02-01,0,515.7901509281152,13.69062423896196
954,25,2024-05-28,0,503.12350114519995,13.413775234222395
955,16,2024-03-21,0,473.7521172797836,15.500907093799814
956,31,2024-04-09,0,521.325448292545,16.277825172035676
957,14,2024-02-28,1,507.5772065730289,14.73232511631709
958,17,2023-11-20,0,476.4276674080028,12.536896740478666
959,41,2023-11-14,0,515.1799164165499,15.217492858003245
960,46,2024-06-09,0,511.05960024931215,19.848509732241858
961,12,2023-09-07,0,510.7406909534931,16.132626588639866
962,35,2023-08-20,0,494.2632958361088,11.675560112416832
963,18,2023-08-05,0,532.688112898398,13.096708997332172
964,7,2024-04-15,0,511.42453262017114,15.18700138458639
965,25,2024-01-27,0,484.2009187971562,16.083654085452984
966,30,2023-07-22,1,469.1448411912464,13.608652886577513
967,30,2024-05-09,0,484.65335634417767,19.328345858749426
968,3,2023-07-20,0,452.6075341339557,16.075705066073745
969,12,2023-11-25,0,494.7888031190575,15.6652877322877
970,47,2023-09-24,0,502.5791410118399,17.5138936925552
971,41,2023-09-07,0,475.8466713055535,15.491237862319952
972,18,2024-01-27,0,489.0911281832906,11.069077995646818
973,40,2024-07-02,0,531.0656530028953,14.21155457201051
974,10,2023-08-14,0,502.14582671319323,13.721426643494894
975,44,2023-12-29,0,530.706870880696,14.325387125207996
976,27,2024-04-13,0,496.3009716587793,15.228057257951109
977,21,2024-04-18,0,496.4643457334701,16.38501410738661
978,5,2024-04-02,0,456.0149190934456,13.452473307142323
979,43,2024-06-20,0,514.5857749440572,13.469548481573284
980,3,2024-03-13,0,522.0111648009738,14.844720516693602
981,40,2024-03-18,0,493.1526391229354,16.15134062448851
982,20,2023-12-07,0,493.7939154933985,16.102067983032946
983,8,2024-01-29,0,516.2607275598792,16.200586772156328
984,32,2023-12-25,0,485.2740582020925,17.2191165265565
985,33,2024-03-07,0,484.3535136198385,14.278029489008674
986,5,2024-01-25,0,506.34196332326485,17.24025726051468
987,28,2024-03-09,0,487.8749730403037,15.66908849308379
988,25,2024-06-19,0,512.221157681593,15.315792576001842
989,43,2024-07-07,0,481.5938096950112,18.602888937489006
990,9,2024-05-01,0,530.1901783826212,14.362510293118039
991,45,2023-09-17,0,513.1292736851037,13.467468731623587
992,27,2024-05-21,0,501.31702358200295,17.930301773536353
993,39,2024-01-06,0,482.527387349081,14.910281531927355
994,28,2024-01-06,0,478.8449220025503,17.210597238333953
995,35,2023-10-11,0,482.0552593863484,15.796955064010183
996,44,2023-08-14,0,471.3559340172605,11.49516215072685
997,13,2023-11-28,0,526.8086063595526,15.562045923715102
998,48,2024-04-15,0,506.8414967815354,16.24921842352131
999,9,2023-08-28,1,521.4125666086633,14.854907454819106
1000,41,2023-12-11,0,534.7813007077252,16.24670209466814
